university,degree,course_name,exam_weight,degree_clean
UPM,matematicas,Ampliación de análisis,60.0,Mathematics
UPM,matematicas,Introducción a la ciencia de datos,20.0,Mathematics
UPM,matematicas,Introducción a la codificación de la información,0.0,Mathematics
UPM,matematicas,Introducción al análisis funcional,60.0,Mathematics
UPM,matematicas,Métodos numéricos en EDP,50.0,Mathematics
UPM,matematicas,Topología de variedades,0.0,Mathematics
UPM,matematicas,Ampliación de ecuaciones diferenciales,0.0,Mathematics
UPM,matematicas,Comunicación en matemáticas,0.0,Mathematics
UPM,matematicas,Curvas algebraicas,55.0,Mathematics
UPM,informatica,Lógica,70.0,Computer Science
UPM,informatica,Matemática Discreta I,100.0,Computer Science
UPM,informatica,Algoritmos y Estructura de Datos,55.0,Computer Science
UPM,informatica,Aplicaciones Numéricas de la Informática,35.0,Computer Science
UPM,informatica,El Arte de Programar,30.0,Computer Science
UPM,informatica,Gestión de Procesos de Tecnologías de la Información,100.0,Computer Science
UPM,informatica,"Computación Paralela, Multiprocesadores, HPC y GPU",0.0,Computer Science
UPM,informatica,Español para Extranjeros,95.0,Computer Science
UPM,informatica,Información y Computación Cuántica,0.0,Computer Science
UPM,informatica,Introducción a la Biocomputación,0.0,Computer Science
UPM,informatica,Practicum,0.0,Computer Science
UPM,informatica,Técnicas de Computación Científica,0.0,Computer Science
UPM,informatica,"Web Semántica, Linked Data y Grafos de Conocimientos",30.0,Computer Science
UPM,informatica,Probabilidades y Estadística I,90.0,Computer Science
UPM,informatica,Programación II,70.0,Computer Science
UPM,informatica,Fundamentos de Gestión de Tecnologías de la Información en la Empresa,90.0,Computer Science
UPM,informatica,Ingeniería del Software I,0.0,Computer Science
UPM,informatica,Proyecto de Instalación Informática,0.0,Computer Science
UPM,informatica,Español Profesional y Académico,0.0,Computer Science
UPM,informatica,Sistemas Inteligentes,0.0,Computer Science
UPM,informatica,Español para Extranjeros,95.0,Computer Science
UPM,informatica,Geometría 3D para Informática Gráfica,100.0,Computer Science
UPM,informatica,Minería de Datos,50.0,Computer Science
UPM,informatica,Practicum,0.0,Computer Science
UPM,informatica,Robótica y Percepción Computacional,45.0,Computer Science
UPM,informatica,Teoría de la Información y la Codificación,0.0,Computer Science
UPM,ciencia-datos,Álgebra Lineal,90.0,Data Science & AI
UPM,ciencia-datos,Fundamentos de Programación,70.0,Data Science & AI
UPM,ciencia-datos,Lógica para Inteligencia Artificial,70.0,Data Science & AI
UPM,ciencia-datos,Algorítmica Numérica,75.0,Data Science & AI
UPM,ciencia-datos,"Web Semántica, Linked Data y Grafos de Conocimientos",50.0,Data Science & AI
UPM,ciencia-datos,Aprendizaje Automático I,40.0,Data Science & AI
UPM,ciencia-datos,Métodos Clásicos para Predicción,0.0,Data Science & AI
UPM,ciencia-datos,Algoritmos y Arquitecturas para Procesado de Imágenes,40.0,Data Science & AI
UPM,ciencia-datos,Descubrimiento de Conocimiento en Datos Complejos,0.0,Data Science & AI
UPM,ciencia-datos,Proyecto de Ciencia de Datos,40.0,Data Science & AI
UPM,ciencia-datos,Análisis Topológico de Datos Funcionales para Modelos de Aprendizaje Automático,20.0,Data Science & AI
UPM,ciencia-datos,Experimentación en Ingeniería del Software con Aprendizaje Profundo,0.0,Data Science & AI
UPM,ciencia-datos,Practicum,0.0,Data Science & AI
UPM,ciencia-datos,Probabilidades y Estadística I,80.0,Data Science & AI
UPM,ciencia-datos,Computación Social y Personalización,40.0,Data Science & AI
UPM,ciencia-datos,Probabilidades y Estadística II,100.0,Data Science & AI
UPM,ciencia-datos,Seguridad de las Tecnologías de la Información,0.0,Data Science & AI
UPM,ciencia-datos,Sistemas Inteligentes,0.0,Data Science & AI
UPM,ciencia-datos,Español Profesional y Académico,0.0,Data Science & AI
UPM,ciencia-datos,Practicum,0.0,Data Science & AI
